requests,request-interval,request-popularity,bytes,delivery-time,hit-rate,nodes,contents,label
1,0,1,270.1972656,467,1,1,1,0
94,1.715744681,1,12.67922,23.10638298,0.989361702,2,94,0
69,0.284724638,1,28.76428046,86.66666667,1,2,69,0
29,241.9805862,1,14.70204741,47.17241379,0.931034483,1,29,0
87,0.366804598,1,26.64281385,47.93103448,0.954022989,1,87,0
10,784.1844,1,28.84736328,42.4,0.9,1,10,0
398,42.45795729,1,23.70745819,95.8241206,0.979899497,3,53,0
1,0,1,0,2,1,1,1,0
91,464.8022308,1,192.396699,849.8351648,0.681318681,3,58,0
8,0.2605,1,0,6.875,1,1,8,0
2,548.4645,1,366.8847656,153,1,2,1,0
1,0,1,0,2,1,1,1,0
101,26.8909901,1,14.73448136,129.5940594,1,3,84,0
10,5.0508,1,661.5842773,2442.6,0.4,1,10,0
13,0.342,1,15.63867188,12.38461538,0.923076923,1,13,0
1,0,1,0,3,1,1,1,0
15,3580.072,1,19.31536458,47.6,0.933333333,3,11,0
9,0.360555556,1,29.6672092,121.2222222,0.888888889,1,9,0
5,0.134,0.9,17.47070313,132.6,0.6,1,5,0
48,0.2154375,1,11.56829834,157.9166667,1,2,48,0
9,0.273333333,1,29.6672092,225.3333333,0.888888889,1,9,0
50,500.0996,1,60.73830078,273.42,0.98,2,50,0
6,0.092,1,17.18391927,54.33333333,0.833333333,1,6,0
37,0.054297297,1,12.12692673,41.7027027,1,1,37,0
6,0.260833333,1,3.642578125,7.833333333,0.833333333,1,6,0
6,0.398,1,3.678385417,8,0.833333333,1,6,0
132,278.5226061,0.996212121,166.186013,623.0681818,0.992424242,1,19,0
31,4.942225806,1,40.47678301,317.4193548,0.967741935,3,31,0
1,0,1,457.1484375,454,1,1,1,0
1,0,1,17.92578125,4,1,1,1,0
1,0,1,270.1972656,358,1,1,1,0
38,1.026289474,1,5.894094367,40.55263158,0.921052632,4,17,0
128,1.809640625,0.99609375,27.71577454,55.7421875,0.9296875,2,115,0
3,7476.194667,1,0,21.33333333,1,2,1,0
14,29.97892857,1,19.94363839,112.9285714,0.857142857,1,14,0
11,3612.040909,1,24.27317116,37.09090909,0.909090909,3,10,0
88,187.718125,1,18.553034,27.89772727,0.988636364,2,68,0
4,9875.17125,1,0,3.5,1,3,1,0
419,47.61911217,0.994033413,151.3910329,64.3150358,0.985680191,4,226,0
53,1.108207547,1,39.71077167,21.77358491,0.981132075,1,53,0
9,0.087888889,1,2.903862847,14.33333333,0.777777778,1,9,0
21,1.764761905,1,73.90480841,78.61904762,0.761904762,1,18,0
3,15269.43833,1,40.50878906,187.6666667,1,3,3,0
2,4365.6805,1,0,6,1,2,1,0
77,0.654103896,1,29.24647423,42.55844156,1,2,77,0
10,5571.5213,1,26.70048828,49,0.9,2,10,0
16,8.1739375,1,2621.414978,1361.5,1,2,16,0
1,0,1,0,3,1,1,1,0
38,1.298736842,1,18.6692023,62.94736842,0.973684211,1,38,0
26,635.2686923,1,20.53883714,11.53846154,0.923076923,4,10,0
8,0.322,1,29.83813477,44.875,1,2,7,0
1,0,1,0,3,1,1,1,0
67,2.130940299,1,83.28588503,1128.447761,1,4,63,0
1,0,1,0,3,1,1,1,0
7,2.163428571,1,37.92480469,85.57142857,0.857142857,1,7,0
15,2192.558267,1,8.741861979,8.933333333,0.933333333,3,14,0
36,1.22825,1,32.57413737,88.22222222,0.305555556,2,36,0
2,37230.21,1,0,2,1,2,1,0
4,632.952,1,50.50170898,24.75,1,3,2,0
1,0,1,0,1,1,1,1,0
1,0,1,0,1,1,1,1,0
74,53.23024324,1,21.18457031,30.06756757,0.986486486,2,72,0
1,0,1,0,1,1,1,1,0
1,0,1,0,2,1,1,1,0
10,4222.1537,1,26.70048828,29.1,0.9,2,10,0
58,23.38874138,1,57.33799165,100.3965517,1,1,41,0
6,13.706,1,2.00374349,23.16666667,1,1,4,0
4,0.00175,1,20.99047852,3.5,1,1,4,0
48,0.5944375,1,29.70424398,81.22916667,1,1,48,0
1,0,1,0,3,1,1,1,0
1,0,1,0,4,1,1,1,0
11,921.391,1,24.18705611,58.81818182,0.636363636,3,7,0
5,2.4578,1,926.4507813,2509.8,0,1,5,0
6,10.57566667,1,15.14599609,15.66666667,1,2,5,0
49,526.5573469,0.755102041,22.14202009,89,0.714285714,3,46,0
9,0.241888889,1,29.6672092,93.22222222,0.888888889,1,9,0
1,0,1,0,32,1,1,1,0
1,0,1,137.6005859,2986,1,1,1,0
10,4.2054,1,32.71582031,37.6,1,2,10,0
9,17.36711111,1,36.01942274,271,1,3,9,0
2620,20.36456581,0.567684543,230.1518651,213.7088628,0.805056352,2,114,1
1,0,1,0,3,1,1,1,0
10,549.6615,1,26.70048828,39.9,0.8,2,10,0
46,1491.562957,0.619565217,67.44471807,345.8913043,0.347826087,6,38,0
6,5.383333333,1,11.56233724,9,0.833333333,1,6,0
2,843.485,1,0,19.5,1,2,1,0
9,0.512222222,1,29.6672092,101,0.888888889,1,9,0
8,702.308,1,22.25695801,39.25,1,3,6,0
1,0,1,0,8,1,1,1,0
2,61.8945,0,79.55175781,468.5,0,2,1,0
4,0.055,1,0.655273438,12.75,1,1,4,0
13,0.910923077,1,1159.001277,203.0769231,0.923076923,1,6,0
1,0,1,292.5332031,305,1,1,1,0
32,7.59496875,0.765625,928.0470886,562.09375,1,2,32,0
931,80.72074114,1,86.65541924,106.5499463,0.96670247,7,283,0
1,0,1,48.60839844,37,1,1,1,0
18,2836.521667,1,19.33235677,32.38888889,0.833333333,4,13,0
10791,6.980058374,0.827767903,3.090932439,59.07570368,0.069689629,4,4960,1
4,0.073,1,3.292480469,19,1,1,4,0
441,155.6310998,1,7.034051251,46.73015873,0.997732426,5,132,0
4,0.09275,1,2.572998047,37.25,1,1,4,0
8,0.51775,1,0.861572266,13.625,0.875,1,8,0
26,14.72611538,1,16.24504207,56.88461538,1,5,15,0
1,0,1,21.46875,1,1,1,1,0
50,0.0783,1,24.27644531,14.32,0.98,1,50,0
28,0.419607143,1,23.47342355,19.64285714,0.964285714,1,28,0
5,1.1442,1,47.74101563,685,1,3,5,0
18,188.9159444,1,29.6672092,231.2777778,0.888888889,1,9,0
42,10.85302381,0.964285714,745.1274182,969.1190476,0.976190476,4,41,0
9,0.528777778,1,29.6672092,17.55555556,0.888888889,1,9,0
1,0,1,0,7,1,1,1,0
11,110.3538182,1,24.27317116,13.72727273,0.909090909,2,10,0
1,0,1,0,3,1,1,1,0
1,0,1,0,11,1,1,1,0
9,0.1,1,29.6672092,27.88888889,0.888888889,1,9,0
38,20.25621053,1,20.63342928,16.23684211,0.947368421,3,24,0
108,0.976731481,1,13.235017,53.81481481,1,1,106,0
1,0,1,0,1,1,1,1,0
4,0.00725,1,4.865722656,2.5,1,1,4,0
48,0.028791667,1,7.695373535,7.291666667,1,1,48,0
5,0.0974,1,2.098242188,29.6,0.8,1,5,0
115,16.51295652,0.939130435,222.0755435,99.26086957,0.991304348,3,113,0
9,0.191444444,1,29.6672092,23.88888889,0.888888889,1,9,0
1,0,1,0,2,1,1,1,0
141,364.7323688,1,751.8412774,493.177305,0.858156028,6,134,0
9,0.174,1,29.6672092,41,0.888888889,1,9,0
1,0,1,0,4,1,1,1,0
4,1.3965,1,435.3356934,741.5,1,1,4,0
1,0,1,21.46875,3,1,1,1,0
28,1.047035714,1,23.5121024,12.14285714,0.964285714,1,28,0
10,4.9929,1,11.00800781,6.9,0.8,2,8,0
9,0.208888889,1,29.6672092,58.11111111,0.888888889,1,9,0
6,4.932833333,1,3.411458333,2.333333333,1,2,6,0
55,1.014,1,21.55910866,77.03636364,1,4,47,0
1,0,1,0,2,1,1,1,0
1,0,1,0,13,1,1,1,0
10,8.4838,1,29.72958984,149.6,1,2,10,0
19664,3.86420523,0.521786741,12.125893,106.7787574,0.210598907,13,12470,1
132,278.5741894,1,51.31546668,29.09090909,1,2,103,0
45,10.76506667,1,27.67202691,17.42222222,0.911111111,2,33,0
97,618.6205155,1,167.0356194,49.83505155,0.979381443,3,7,0
6975,10.78068725,0.682866766,10.51563217,80.40307479,0.089029265,13,6949,1
2,2.4185,1,2908.991211,1185.5,1,1,2,0
4,0.64425,1,14.53759766,216.75,1,1,4,0
9,8.941444444,1,8.757595486,6.888888889,1,3,6,0
11,38.86727273,1,16.31649503,3.727272727,1,5,9,0
316,100.4940285,1,3.279167079,24.78797468,1,2,119,0
9,0.221666667,1,29.6672092,46.44444444,0.888888889,1,9,0
3,0.017666667,1,36.69335938,4,1,1,3,0
1,0,1,0,2,1,1,1,0
12,0.116,1,23.90071615,51.91666667,1,1,12,0
101,421.1163366,1,37.51180577,141.5544554,0.98019802,4,56,0
1,0,1,1.38671875,39,0,1,1,0
1,0,1,0,2,1,1,1,0
1,0,1,0,2,1,1,1,0
1,0,1,0,2,1,1,1,0
5,0.0578,1,4.726367188,69.2,0.8,1,5,0
10,15.2428,1,0.689257813,16.5,0.9,1,8,0
9,0.158111111,1,29.6672092,38.22222222,0.888888889,1,9,0
2,12315.4975,1,0,3.5,1,2,1,0
9,6.737888889,0.777777778,272.6037326,185.7777778,0.666666667,4,9,0
258,70.43020155,0.755813953,2566.706293,1545.387597,0.996124031,4,186,0
1,0,1,0,2,1,1,1,0
2,3764.423,1,0,2,1,2,1,0
1,0,1,0.153320313,29,1,1,1,0
9,0.314111111,1,29.6672092,9.111111111,0.888888889,1,9,0
1,0,1,0,2,1,1,1,0
4,18495.5195,1,0,14.25,0.5,3,3,0
3,8887.633,0.833333333,34.54817708,110.6666667,0.666666667,1,2,0
50,0.02126,1,24.29330078,24.94,0.98,1,50,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
48,509.162875,1,37.74851481,19.625,0.979166667,3,47,0
1,0,1,0,7,1,1,1,0
15,1.634,1,2114.588411,1299.4,0,1,15,0
91,2.84821978,1,4.580979567,22.13186813,0.989010989,3,90,0
2,161.8695,1,0,3,1,2,1,0
4,0.01275,1,1.955078125,4.5,1,1,4,0
19,33.65436842,1,28.10577714,11.63157895,0.894736842,3,9,0
41,2.218195122,1,59.23051639,5794.073171,1,5,41,0
260,50.53183846,1,191.7480281,206.7346154,0.984615385,4,153,0
93,248.4598387,1,23.82921707,59.15053763,0.956989247,3,75,0
19,1.421,1,673.8156353,1253.421053,0.947368421,2,6,0
242,85.85819835,1,107.5486344,101.2975207,0.958677686,2,138,0
283,23.25479859,0.961130742,207.5616201,234.2720848,0.971731449,5,161,0
32,4.98053125,1,20.5730896,54.25,0.96875,2,28,0
74,624.4637568,1,14.21320735,61.2972973,1,3,44,0
6,70.06333333,1,39.78417969,15.5,1,3,6,0
1500,25.68804187,0.38938986,10.22137347,134.8052507,0.06735992,3,1240,1
12,0.093083333,1,186.5135905,414.4166667,0.916666667,1,12,0
1,0,1,81.74707031,764,1,1,1,0
1,0,1,0,2,1,1,1,0
36,261.1965556,0.972222222,0.749077691,15,0.888888889,1,20,0
5,0.1,1,2.098242188,23.2,0.8,1,5,0
381,191.3188241,0.75328084,315.6977014,1427.11811,0.708661417,2,296,0
28,0.539821429,1,23.5121024,40.46428571,0.964285714,1,28,0
1,0,1,0,3,1,1,1,0
17,453.1251765,1,9.256318934,15.35294118,1,2,9,0
10,4252.4656,1,26.70048828,11.2,0.9,1,10,0
9,0.272444444,1,29.6672092,171.2222222,0.888888889,1,9,0
32,163.7420937,1,254.9369507,101.28125,1,3,23,0
8,2.61025,1,0.861572266,22,0.875,3,8,0
1,0,1,21.46875,19,1,1,1,0
93,17.59727957,0.580645161,1544.552766,1248.053763,0.784946237,3,91,0
18,55.71866667,0.944444444,1311.34554,2672.333333,0.944444444,5,13,0
474,148.1045675,0.98628692,33.61572678,56.23628692,0.94092827,3,162,0
50,0.02136,1,24.29330078,15.32,0.98,1,50,0
11,0.434636364,1,39.98259943,178.9090909,1,2,10,0
220,112.4592909,1,20.48612837,186.0909091,0.986363636,5,109,0
23,931.6062174,1,28.47486413,172.3913043,1,4,17,0
518,141.2566023,0.801158301,198.3976683,89.55405405,0.671814672,6,366,0
7,1.502714286,1,2186.471401,1253.285714,1,3,1,0
38,2.402921053,1,12.37060547,160.7631579,1,4,37,0
29,195.0753448,1,23.8146215,26.13793103,0.931034483,3,18,0
41,1177.713927,1,27.94843274,116.6829268,0.975609756,8,19,0
64,786.7585156,1,30.85379028,387.3125,0.984375,4,47,0
45,710.3072444,1,49.30761719,47.13333333,1,4,36,0
60,1.09165,1,224.2172852,221,1,1,59,0
3,0.869666667,1,7.302734375,1,1,1,3,0
37,1194.316649,0.905405405,637.035209,830.7297297,0.891891892,2,37,0
1,0,0,117.1337891,1016,0,1,1,0
40,1.6318,1,30.70537109,971.15,0.975,1,40,0
10,211.3292,1,5.619335938,13,1,3,10,0
179,172.6118547,1,18.53902977,175.5642458,1,7,89,0
16,18.28825,1,46.88708496,48.8125,0.625,1,16,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
9,0.338666667,1,29.6672092,101.8888889,0.888888889,1,9,0
16,0.0269375,1,34.30969238,15.0625,1,1,16,0
43,6.626976744,1,55.22862918,26.72093023,1,3,41,0
14,3877.303071,1,38.08558873,36.5,1,2,14,0
6,983.2755,1,108.7275391,3563.166667,0.833333333,3,5,0
38,203.9166053,1,14.36040296,2.210526316,0.894736842,1,18,0
1,0,1,21.46875,32,1,1,1,0
50,0.07846,1,24.31353516,98.1,0.98,1,50,0
69,363.2991884,1,52.42210145,40.71014493,0.985507246,4,64,0
4,0.075,1,24.23071289,10.25,1,1,4,0
294,189.8194014,0.110544218,985.1378016,228.5884354,0.163265306,4,292,0
152,155.5440724,1,38.26553505,142.6710526,1,3,148,0
31,1204.927903,1,1164.50167,352.2903226,0.967741935,3,16,0
1,0,1,9.356445313,49,0,1,1,0
1,0,1,0,2,1,1,1,0
8,2.056375,1,29.83813477,579.875,1,2,8,0
1,0,1,0,2,1,1,1,0
4,1.63875,1,585.5871582,1796.5,1,1,4,0
1,0,1,0,3,1,1,1,0
27,43.54774074,1,2522.740524,833.4444444,1,2,27,0
1,0,1,292.5332031,18,1,1,1,0
4,0.12625,1,5.029785156,5.25,1,1,4,0
26,9.303846154,1,663.5494666,4122.384615,1,3,24,0
7,25.69242857,1,25.81626674,12.42857143,0.857142857,1,7,0
2,0.511,1,0,22.5,1,1,2,0
9,0.261222222,1,29.6672092,305.6666667,0.888888889,1,9,0
23,351.0311304,1,27.06538723,85.47826087,0.956521739,2,11,0
7,61.13142857,1,2081.367188,1020.142857,0.714285714,2,7,0
15,0.306733333,1,35.80494792,19.53333333,1,2,15,0
6578,11.46359129,0.840628934,0.223346759,73.88297597,0.052897877,13,3099,1
6,0.832666667,1,3.874348958,31.33333333,0.833333333,1,6,0
190,4.451231579,0.168421053,778.6238898,3665.384211,0.442105263,4,153,0
46,91.09847826,1,27.25619905,549.4782609,0.760869565,3,40,0
52,7.196307692,1,134.9317721,4858.173077,1,2,45,0
16,0.1433125,1,30.73522949,119.9375,0.4375,2,8,0
68,429.5785441,1,37.5963063,73.69117647,0.941176471,5,36,0
13,0.074307692,1,64.11688702,84.07692308,1,1,13,0
129,21.21769767,1,2002.794922,3961.023256,0.984496124,5,46,0
23,1610.894783,0.956521739,919.742697,459.0869565,0.043478261,2,23,0
1,0,1,9.356445313,63,0,1,1,0
34,1046.339706,1,25.22894646,27.35294118,1,2,29,0
9,0.099555556,1,29.6672092,113.2222222,0.666666667,1,9,0
9,0.183555556,1,29.6672092,42.22222222,0.888888889,1,9,0
1,0,1,0,5,1,1,1,0
1,0,1,81.74707031,395,1,1,1,0
50,0.11614,1,24.27644531,87.6,0.98,1,50,0
116,295.2424828,1,9.171698209,233.9913793,0.948275862,7,89,0
1,0,1,0,2,1,1,1,0
277,148.2311805,1,7.83838772,7.472924188,1,4,114,0
2,4120.6065,1,0,2.5,1,2,2,0
9,0.338222222,1,29.6672092,48.22222222,0.888888889,1,9,0
1,0,1,21.46875,4,1,1,1,0
143,170.9914336,1,23.93229622,128.2587413,1,5,111,0
2,2690.14,1,0,1.5,1,1,1,0
9,1.743777778,1,29.6672092,210.4444444,0.888888889,1,9,0
1,0,0.5,134.4570313,1460,0,1,1,0
46,3.2205,1,23.35608441,24.82608696,0.97826087,5,41,0
9,0.245555556,1,29.6672092,19.11111111,0.888888889,1,9,0
61,0.017278689,1,30.77146837,66.73770492,0.147540984,1,60,0
2,11449.653,1,0,2.5,1,1,1,0
33,689.7672121,1,24.30495384,25.03030303,0.96969697,3,23,0
28,0.224392857,1,23.47342355,64.10714286,0.964285714,1,28,0
41,0.704780488,1,26.12414253,88.6097561,0.975609756,1,41,0
1135,65.57482291,0.999559471,333.0630145,136.4246696,0.960352423,7,284,0
136,47.59083824,1,309.6915068,410.7352941,0.948529412,2,136,0
1,0,1,0,28,1,1,1,0
2,16003.706,1,6.234375,72,0.5,1,2,0
1,0,1,0,2,1,1,1,0
49,0.213020408,1,12.61521445,174.2040816,0.979591837,1,49,0
9,0.143444444,1,29.6672092,8.777777778,0.888888889,1,9,0
27,10.89477778,1,734.757704,2228.333333,0.925925926,3,12,0
52,2.734384615,1,25.37830529,88.92307692,1,2,52,0
1,0,1,0,2,1,1,1,0
2,7.3515,0.5,65.77148438,441,0,1,2,0
1,0,1,0,4,1,1,1,0
5,0.0926,1,4.726367188,44.8,0.8,1,5,0
2,7066.9035,1,0,3.5,1,2,1,0
1,0,1,270.1972656,799,1,1,1,0
54,1046.418685,1,16.86149089,111.4259259,0.981481481,10,31,0
713,76.53311781,0.828190743,1130.563304,633.42777,0.697054698,9,540,0
2,263.4965,1,0,2.5,1,2,1,0
5,0.4422,1,2.098242188,21.6,0.8,1,5,0
66,90.97934848,1,69.97841205,450.0151515,0.96969697,3,57,0
9,5.677777778,1,948.2617188,491.2222222,1,1,9,0
1,0,1,0,3,1,1,1,0
9,0.182333333,1,29.6672092,72.22222222,0.777777778,1,9,0
4,3.44825,1,23.34008789,17,0.75,1,4,0
38,1067.257158,1,59.67899363,35.52631579,0.973684211,3,32,0
9,0.296777778,1,29.6672092,46.44444444,0.888888889,1,9,0
50,0.07506,1,24.31353516,70.68,0.98,1,50,0
25,411.7506,1,123.0155078,93.04,0.92,5,17,0
18,1508.041333,1,29.09087457,41.83333333,0.833333333,3,13,0
49,0.725326531,1,91.63653938,465.4897959,1,2,49,0
13,7.037384615,0.538461538,2717.082181,1546.538462,1,4,13,0
1,0,1,0,1,1,1,1,0
9,0.178111111,1,29.6672092,26.66666667,0.888888889,1,9,0
28,0.433214286,1,23.47342355,32.60714286,0.964285714,1,28,0
18,1.342555556,1,11.37326389,6.555555556,1,1,18,0
7,11.12714286,1,3.525530134,4.571428571,0.571428571,3,6,0
549,128.6616503,0.403460838,564.1613854,959.3642987,0.633879781,2,431,0
1,0,1,0,32,1,1,1,0
11,2.651,1,20.05033736,58.81818182,1,1,9,0
12,2059.348,1,1.670084635,19.91666667,1,3,9,0
1,0,1,0,27,1,1,1,0
1,0,1,0,2,1,1,1,0
45,538.9337111,1,17.57879774,14.42222222,1,4,23,0
24,2640.693375,1,1515.244466,705.5833333,1,5,16,0
107,9.559495327,1,2550.110425,3929.280374,0.934579439,5,80,0
240,312.9685018,0.443563899,6.289992853,65.36502919,0.019148376,1,100,1
1,0,1,0,4,1,1,1,0
1,0,1,0,2,1,1,1,0
12352,6.097386308,0.790474061,15.34967972,54.23925601,0.120285463,4,5669,1
7,8.842714286,1,34.10072545,84.42857143,1,1,7,0
1,0,1,0,2,1,1,1,0
6,0.231833333,1,105.214681,294.8333333,0.833333333,1,6,0
34,1508.469441,1,70.05307904,280.2941176,0.941176471,4,18,0
1,0,1,21.46875,5,1,1,1,0
11,871.1941818,1,27.34792259,5.363636364,0.909090909,2,11,0
157,35.77778981,1,15.62131146,18.40764331,0.974522293,2,98,0
25,0.11428,0.64,51.51605469,183.2,0.24,1,25,0
15,401.2434667,1,14.61328125,14.4,1,4,14,0
232,280.518944,1,595.6121868,575.2413793,0.74137931,7,162,0
78,3.529589744,0.429487179,1519.589631,1081.230769,0.58974359,2,52,0
3,1986.263333,1,0,4,1,3,1,0
4,0.034,1,0,12,1,1,4,0
14,13.39528571,1,165.5642439,3895.642857,1,2,14,0
1,0,1,0,2,1,1,1,0
1,0,1,0,3,1,1,1,0
28,0.330964286,1,23.47342355,45.96428571,0.964285714,1,28,0
1,0,1,0,2,1,1,1,0
9,2.366222222,1,29.6672092,9.444444444,0.888888889,2,9,0
3,39.07366667,0.833333333,284.4645182,302,1,2,3,0
1,0,1,0,4,1,1,1,0
45,638.4319556,1,48.02677951,24.53333333,1,5,26,0
2,5603.297,1,18.19775391,3,1,1,2,0
19,512.4855263,1,98.34153988,141.1578947,1,4,18,0
2,1949.623,1,346.4101563,88.5,1,2,2,0
1,0,1,0.370117188,3,1,1,1,0
9,0.129888889,1,29.6672092,26.88888889,0.888888889,1,9,0
5,1.142,1,926.4507813,389.2,1,1,5,0
4,0.031,1,0.098388672,42.25,0.75,1,4,0
145,96.37957931,1,41.87774784,80.33793103,1,4,43,0
9,0.382111111,1,29.6672092,310.3333333,0.888888889,1,9,0
194,88.43856701,1,9.0896726,33.02061856,0.989690722,3,127,0
49,905.228,1,498.3931362,1379.612245,0.918367347,5,26,0
188,3.61356383,0.997340426,41.10280398,531.8989362,0.436170213,2,187,0
51,6.323803922,0.62745098,1267.505821,2536.921569,1,3,47,0
1,0,1,0,32,1,1,1,0
9,796.0378889,0.777777778,426.0723741,194.3333333,1,2,9,0
1,0,1,0,3,1,1,1,0
20,1.24865,1,6.287207031,24.65,0.95,2,16,0
8,12.940875,1,106.0994873,81.25,1,2,8,0
17,2571.158412,1,31.95352711,40.82352941,1,2,17,0
50,0.35796,1,24.29330078,52.68,0.98,1,50,0
3,0.405,1,11.2327474,13.33333333,0,1,1,0
1,0,1,0,4,1,1,1,0
1,0,1,0,3,1,1,1,0
32,4.79934375,1,24.69955444,126.6875,1,2,31,0
6,0.124166667,1,45.15950521,120.3333333,0.833333333,1,6,0
120,17.819925,1,23.74820964,90.075,0.891666667,4,116,0
2,6908.967,1,0,5,1,2,1,0
11,0.298181818,1,89.92800071,246.7272727,0.909090909,1,11,0
1,0,1,137.6005859,174,1,1,1,0
9,1.389777778,1,23.97135417,5.666666667,1,2,9,0
669,26.81303637,0.321949848,160.306659,187.4328146,0.138460668,2,57,1
1,0,1,0,4,1,1,1,0
20278,3.743857728,0.410649746,4.618890177,145.0398759,0.07698828,11,14071,1
1,0,1,0,2,1,1,1,0
566,130.6186678,0.988515901,120.6819201,85.8639576,0.943462898,3,283,0
2656,27.60600897,0.503751874,282.5958036,212.0101673,0.974503094,3,133,1
1,0,1,0,11,1,1,1,0
1,0,1,0,2,1,1,1,0
45,0.136222222,1,43.89292535,55.51111111,1,1,45,0
1,0,1,41.13671875,71,0,1,1,0
1,0,1,137.6005859,745,1,1,1,0
49,0.5,1,19.18044483,97.02040816,0.918367347,2,49,0
24,2370.997333,1,557.9802246,422.9583333,1,7,7,0
145,6.910875862,1,47.40761719,199.2827586,0.993103448,2,123,0
93,502.2659247,1,10.8797043,86.92473118,1,3,50,0
50,560.45858,1,28.64816406,127.64,1,2,37,0
13,197.9825385,1,22.21296575,9,0.923076923,2,11,0
49,0.091571429,1,12.68379305,9.12244898,1,1,49,0
80,1.1519625,1,27.36193848,107.7875,0.9875,3,79,0
39,128.3838974,1,22.37014223,16.76923077,1,2,27,0
1,0,1,0,2,1,1,1,0
15,376.0531333,1,19.6125,61.8,0.933333333,3,11,0
1,0,1,0,2,1,1,1,0
89,6.653741573,1,68.59308067,129.7078652,0.988764045,1,78,0
1,0,1,118.1748047,45,0,1,1,0
1,0,1,0,2,1,1,1,0
79,3.562962025,1,11.25055627,22.26582278,1,2,67,0
1,0,1,0,3,1,1,1,0
1,0,1,270.1972656,39,1,1,1,0
5,0.2472,1,6.2046875,13,0.8,1,5,0
34,0.325794118,1,2.410070083,9.970588235,0.941176471,1,34,0
248,55.32588306,1,2.163148942,21.11290323,0.991935484,1,131,0
35,20.32291429,1,48.13816964,33.91428571,0.971428571,2,34,0
11,0.349,1,86.87393466,343.8181818,1,1,11,0
31,664.5184839,1,86.14563382,68.35483871,0.935483871,2,18,0
1,0,1,81.74707031,216,1,1,1,0
1,0,1,0,8,1,1,1,0
10,12.6144,1,28.45869141,105.5,0.8,2,10,0
28,0.078535714,1,23.47342355,23.85714286,0.964285714,1,28,0
1,0,0.5,30.70214844,249,0,1,1,0
11,24.16518182,1,7.047230114,7.727272727,1,3,11,0
18,6.0095,1,31.72298177,4.944444444,1,1,16,0
8,1.148875,1,15.86340332,11,1,1,8,0
21,111.5087143,1,94.90211124,72.42857143,1,4,9,0
107,570.0715421,1,1339.710061,447.7009346,0.962616822,6,88,0
1,0,1,137.6005859,229,1,1,1,0
120,299.2974417,1,41.35857747,58.05833333,0.983333333,4,47,0
58,6.145258621,1,20.79780105,169.3103448,0.965517241,4,58,0
29,5.536724138,1,15.03212554,114.5862069,0.896551724,3,23,0
28,1.610071429,1,23.5121024,52.07142857,0.964285714,1,28,0
3,0.950666667,1,1304.296875,459.6666667,1,1,3,0
17,1370.647941,1,15.70616958,207.4117647,0.941176471,3,9,0
9,0.092444444,1,29.6672092,49.88888889,0.888888889,1,9,0
5,4.8028,1,22.14765625,45.2,0.8,1,5,0
1,0,1,0,31,1,1,1,0
996,55.96445062,0.253936438,3025.168414,1273.203282,0.312659518,6,293,1
9,0.470333333,1,29.6672092,240,0.777777778,1,9,0
73,0.179547945,1,8.617267765,78.56164384,0.98630137,1,73,0
1,0,1,0,32,1,1,1,0
1,0,1,0,3,1,1,1,0
2,9435.2825,1,0,2.5,1,2,1,0
18,1379.947111,1,32.21413845,166.5555556,0.944444444,4,14,0
7,2572.734571,1,36.45340402,185.8571429,0.857142857,2,7,0
24,0.151166667,1,16.47827148,38.5,0.958333333,1,24,0
33,5.05269697,1,34.09138258,204.9090909,1,2,32,0
4085,5.619974055,0.114675253,31.64110144,111.7113298,0.005291708,4,99,1
249,0.929943775,1,15.89349978,40.85542169,0.963855422,2,143,0
7,0.168285714,1,37.94517299,66.14285714,0.857142857,1,7,0
1,0,1,0,1,1,1,1,0
39,3.273512821,1,47.12414864,46.69230769,1,3,38,0
20,2369.1932,1,42.64199219,218.7,0.8,4,10,0
109,53.44759633,1,13.90503154,95.91743119,0.495412844,2,109,0
42,109.5553571,1,56.01985677,68.26190476,1,3,31,0
10,527.675,1,23.87050781,4.9,1,3,8,0
17,2042.713353,1,15.70616958,217.0588235,0.941176471,2,9,0
1,0,1,0,2,1,1,1,0
1,0,1,0,6,1,1,1,0
1,0,1,137.6005859,95,1,1,1,0
117,123.8887778,1,22.70957699,29.35042735,0.982905983,1,70,0
2,1413.4555,1,0,4,1,2,1,0
19,0.794,1,60.55556127,115.3684211,1,1,19,0
270,161.7000926,1,3.31281467,57.97407407,0.422222222,3,85,0
22,601.1908636,1,49.65553977,33,1,2,20,0
10,126.7366,1,0,2.7,1,4,9,0
23,606.7511739,1,29.59149966,25.82608696,1,3,23,0
5,0.0628,1,3.41796875,24.8,0.8,1,5,0
6,0.498666667,1,3.874348958,6.166666667,0.833333333,1,6,0
77,33.55477922,1,13.17529931,6.272727273,1,1,40,0
1,0,1,0,2,1,1,1,0
18,3661.4105,1,0,3.611111111,1,3,17,0
1,0,1,292.5332031,259,1,1,1,0
28,0.193071429,1,23.5121024,19.92857143,0.964285714,1,28,0
5,0.08,1,4.105859375,14,0.8,1,5,0
24,0.460708333,1,21.2508138,125.0833333,0.791666667,1,12,0
107,390.9430654,1,7.091431805,14.21495327,1,5,42,0
1,0,1,0,4,1,1,1,0
137,23.4939562,0.981751825,12.18876169,49.87591241,0.927007299,3,62,0
1,0,1,0,2,1,1,1,0
